canonical	count	symbol	root	quality	root_qual	common	root_common	pitch_names	chord_size
"101001110100"	84	Dm7/CaddG,F#	D	other	D other		D 	C D F F# G A	6
"100010101010"	123	F#dom7dim5/CaddG#	F#	other	F# other	whole-tone pentachord	F# whole-tone pentachord	C E F# G# A#	5
"010000100011"	2063	F#/C#addB	F#	major	F# major	perfect-fourth major tetrachord	F# perfect-fourth major tetrachord	C# F# A# B	4
"011100010110"	127	Gm/C#addA,D#	G	other	G other	complement of all-tri-chord hexachord (inverted form)	G complement of all-tri-chord hexachord (inverted form)	C# D D# G A B-	6
"000110011001"	159	F-maj7/C-addG	F-	major	F- major	major-augmented ninth chord	F- major-augmented ninth chord	E- F- G A- C-	5
"110110011010"	20	Cm7addF-,D-,A-	C	minor	C minor	harmonic major scale	C harmonic major scale	C D- E- F- G A- B-	7
"010111000100"	55	A/C#addE#,D#	A	other	A other	augmented pentacluster	A augmented pentacluster	C# D# E E# A	5
"000011101111"	5	EaddA,A#,F,F#	E	major	E major		E 	E F F# G# A A# B	7
"101111100000"	22	*	D	other	D other	combinatorial I (I1)	D combinatorial I (I1)	C D E- E F F#	6
"000101001000"	9383	*	F	minor	F minor	incomplete minor-seventh chord	F incomplete minor-seventh chord	E- F A-	3
"111001111111"	65	G/o11/CaddA,B,F#,D	G	other	G other	chromatic decamirror	G chromatic decamirror	C D- D F F# G A- A B- B	10
"000000011001"	1860	*	G	major	G major	major-minor trichord	G major-minor trichord	G G# B	3
"101001001100"	439	D/o7/CaddA	D	other	D other	Neapolitan pentachord	D Neapolitan pentachord	C D F A- A	5
"110000000111"	27	B-mM9/CaddB,omitF	B-	minor	B- minor	chromatic pentamirror	B- chromatic pentamirror	C D- A B- B	5
"001100101101"	55	*	E-	other	E- other	combinatorial RI (RI1)	E- combinatorial RI (RI1)	D E- G- A- A B	6
"111000000000"	462	*	D	other	D other	chromatic trimirror	D chromatic trimirror	C C# D	3
"010101101001"	170	C#11	C#	major	C# major	dominant-eleventh	C# dominant-eleventh	C# D# E# F# G# B	6
"101011100010"	7	B-/CaddF#,E	B-	other	B- other	combinatorial I (I5)	B- combinatorial I (I5)	C D E F F# B-	6
"101110011000"	12	A-maj7/CaddE,D	A-	other	A- other	combinatorial I (I1)	A- combinatorial I (I1)	C D E- E G A-	6
"110101001100"	112	D-M9/CaddA	D-	other	D- other	combinatorial I (I7)	D- combinatorial I (I7)	C D- E- F A- A	6
"110000110001"	45	G-power/CaddG,B	G-	other	G- other	double pentacluster	G- double pentacluster	C D- G- G B	5
"011101010101"	17	A+11/C#addD#	A	augmented	A augmented	Neapolitan-major mode	A Neapolitan-major mode	C# D D# E# G A B	7
"000000101110"	83	*	F#	other	F# other	major-second tetracluster	F# major-second tetracluster	F# G# A A#	4
"000000000010"	187036	Bbpedal	B-	other	B- other	unison	B- unison	B-	1
"001001110101"	170	G9/DaddF#	G	major	G major		G 	D F F# G A B	6
"100110110001"	101	CdimaddG,E,B	C	other	C other		C 	C E- E G- G B	6
"000011101101"	7	EaddA,F,F#	E	major	E major		E 	E F F# G# A B	6
"101010010000"	16186	CaddD	C	major	C major	major-second major tetrachord	C major-second major tetrachord	C D E G	4
"010010101001"	857	C#m7addF#	C#	minor	C# minor	major pentatonic	C# major pentatonic	C# E F# G# B	5
"111000101001"	67	Bpower/CaddA-,D-,D	B	other	B other		B 	C D- D F# A- B	6
"100101110111"	15	F7/CaddG,G-,B-,B	F	major	F major		F 	C E- F G- G A B- B	8
"111100001011"	30	A-/CaddB-,B,D-,D	A-	major	A- major		A- 	C D- D E- A- B- B	7
"111011001000"	34	D-maj7/CaddE,D	D-	major	D- major	combinatorial I (I11)	D- combinatorial I (I11)	C D- D E F A-	6
"101100001001"	562	A-/CaddD,B	A-	major	A- major	major-minor diminished pentachord	A- major-minor diminished pentachord	C D E- A- B	5
"001011000010"	3335	B-/DaddE	B-	major	B- major	all-interval tetrachord	B- all-interval tetrachord	D E F B-	4
"001101101011"	25	C-maj7addA-,F,D	C-	major	C- major	harmonic minor scale	C- harmonic minor scale	D E- F G- A- B- C-	7
"011010001100"	605	Amaj7/C#addD	A	major	A major	Balinese Pelog pentatonic	A Balinese Pelog pentatonic	C# D E G# A	5
"000001100010"	2230	*	G-	major	G- major	incomplete major-seventh chord	G- incomplete major-seventh chord	F G- B-	3
"011011011110"	6	C#o11addA,G#	C#	other	C# other		C# 	C# D E F G G# A B-	8
"001010110100"	2501	DaddG,E	D	major	D major	major pentachord	D major pentachord	D E F# G A	5
"100011011011"	23	FmM11/CaddB	F	minor	F minor		F 	C E F G A- B- B	7
"100101000011"	69	*	C	minor	C minor	double-seconds triple-fourth pentachord	C double-seconds triple-fourth pentachord	C E- F B- C-	5
"001000000110"	9112	*	B-	major	B- major	incomplete major-seventh chord	B- incomplete major-seventh chord	D A B-	3
"001110010011"	27	E-maj7/DaddE,B	E-	other	E- other	quasi raga Bauli	E- quasi raga Bauli	D E- E G B- B	6
"100110000001"	254	*	C	other	C other	Arabian tetramirror	C Arabian tetramirror	C E- E B	4
"001000011001"	2220	G/DaddG#	G	major	G major	major-diminished tetrachord	G major-diminished tetrachord	D G G# B	4
"001101011100"	15	DdimaddG,A,E-	D	other	D other		D 	D E- F G A- A	6
"011001001110"	97	B-7/C#addA	B-	major	B- major	Schoenberg Anagram hexachord	B- Schoenberg Anagram hexachord	C# D F A- A B-	6
"100011011010"	114	FmM11/C	F	minor	F minor		F 	C E F G A- B-	6
"010000101101"	509	F#m/C#addG#,B	F#	minor	F# minor	dorian pentachord	F# dorian pentachord	C# F# G# A B	5
"110111001000"	15	D-mM9/CaddF	D-	other	D- other	combinatorial P (P6)	D- combinatorial P (P6)	C D- E- F- F A-	6
"111100100010"	71	C/ob9addD	C	diminished	C diminished		C 	C D- D E- G- B-	6
"011000000001"	3507	*	B	minor	B minor	minor trichord	B minor trichord	C# D B	3
"001010011011"	82	E/o7/DaddG#,B	E	other	E other	combinatorial RI (RI4)	E combinatorial RI (RI4)	D E G G# B- B	6
"011101001000"	118	C#addD,D#	C#	major	C# major	major-seventh pentacluster	C# major-seventh pentacluster	C# D D# E# G#	5
"110110000000"	184	*	C	other	C other	alternating tetramirror	C alternating tetramirror	C C# E- E	4
"101000011011"	23	Gm/CaddA-,B	G	other	G other		G 	C D G A- B- B	6
"101101010111"	7	Cm13addB	C	minor	C minor		C 	C D E- F G A B- B	8
"111101010100"	6	D-+M9/CaddG,D	D-	augmented	D- augmented		D- 	C D- D E- F G A	7
"000010001111"	49	EaddA,A#	E	major	E major	major-third pentacluster	E major-third pentacluster	E G# A A# B	5
"100001011011"	61	Fm/CaddG,B-,B	F	minor	F minor		F 	C F G A- B- B	6
"110011111010"	5	*	G-	major	G- major		G- 	C D- F- F G- G A- B-	8
"001110000000"	325	*	E-	other	E- other	chromatic trimirror	E- chromatic trimirror	D E- E	3
"010000010000"	22118	*	C#	other	C# other	tritone	C# tritone	C# G	2
"100110111000"	25	A-7/CaddG,E	A-	other	A- other	combinatorial I (I5)	A- combinatorial I (I5)	C E- E G- G A-	6
"101000011100"	58	*	A-	major	A- major	double-seconds triple-fourth pentachord	A- double-seconds triple-fourth pentachord	C D G A- A	5
"101110000010"	11	Cm9addE,omitG	C	other	C other	tritone-contracting pentachord	C tritone-contracting pentachord	C D E- E B-	5
"011001000011"	671	B-/C#addB	B-	major	B- major	major-minor-diminished pentachord	B- major-minor-diminished pentachord	C# D F B- B	5
"110100110011"	14	C/ob9addG,C-	C	other	C other		C 	C D- E- G- G B- C-	7
"011101100000"	9	*	D	major	D major	minor-second major pentachord	D minor-second major pentachord	C# D D# E# F#	5
"011010100110"	86	DM9/C#addA#	D	other	D other	combinatorial I (I7)	D combinatorial I (I7)	C# D E F# A A#	6
"101010010101"	1025	Am11/C	A	minor	A minor	C all combinatorial (P6, I3, RI9)	A C all combinatorial (P6, I3, RI9)	C D E G A B	6
"110100001000"	2975	A-/CaddD-	A-	major	A- major	perfect-fourth major tetrachord	A- perfect-fourth major tetrachord	C D- E- A-	4
"100111011011"	10	Fm11/CaddE,B	F	minor	F minor		F 	C E- E F G A- B- B	8
"101000010011"	226	Gm/CaddB	G	other	G other	center-cluster pentachord	G center-cluster pentachord	C D G B- B	5
"100001011010"	563	Fm/CaddG,B-	F	minor	F minor	dorian pentachord	F dorian pentachord	C F G A- B-	5
"010001001111"	71	A+M9/C#addA#	A	augmented	A augmented		A 	C# E# G# A A# B	6
"111100110001"	14	CdimaddG,B,D-,D	C	other	C other		C 	C D- D E- G- G B	7
"001010100101"	1997	Bm7/DaddE	B	minor	B minor	major pentatonic	B major pentatonic	D E F# A B	5
"011100010011"	607	Gm/C#addB,D#	G	other	G other	combinatorial I (I5)	G combinatorial I (I5)	C# D D# G B- B	6
"100110110000"	272	CdimaddG,E	C	other	C other	major-minor diminished pentachord	C major-minor diminished pentachord	C E- E G- G	5
"100110100110"	97	Aob9/CaddE	A	other	A other	Messiaen's truncated mode 2	A Messiaen's truncated mode 2	C E- E G- A B-	6
"101100001100"	229	A-/CaddA,D	A-	major	A- major	Balinese pentachord	A- Balinese pentachord	C D E- A- A	5
"010011110010"	158	F#7/C#addG,E#	F#	major	F# major	combinatorial RI (RI3)	F# combinatorial RI (RI3)	C# E E# F# G A#	6
"110011000110"	41	B-dim/CaddA,F	B-	other	B- other		B- 	C D- F- F A B-	6
"010101001001"	1571	C#9	C#	major	C# major	dominant-ninth	C# dominant-ninth	C# D# E# G# B	5
"010010011100"	1127	A7/C#addG#	A	major	A major	diminished pentacluster	A diminished pentacluster	C# E G G# A	5
"000101100010"	1826	E-maddF	E-	minor	E- minor	major-second minor tetrachord	E- major-second minor tetrachord	E- F G- B-	4
"000010000011"	1127	*	A#	other	A# other	tritone-fourth	A# tritone-fourth	E A# B	3
"100101100011"	29	C/o7addF,C-	C	diminished	C diminished	combinatorial I (I11)	C combinatorial I (I11)	C E- F G- B- C-	6
"001011010110"	368	E/o11/D	E	diminished	E diminished	minor hexachord	E minor hexachord	D E F G A B-	6
"110010111010"	44	*	G-	major	G- major		G- 	C D- F- G- G A- B-	7
"011000000110"	350	Dpower/C#addA#	D	other	D other	Arabian tetramirror	D Arabian tetramirror	C# D A A#	4
"010000111001"	33	*	G	major	G major	double-seconds triple-fourth pentachord	G double-seconds triple-fourth pentachord	C# F# G G# B	5
"111010101110"	17	*	B-	other	B- other		B- 	C D- D E F# A- A B-	8
"101101000010"	1482	B-/CaddE-	B-	major	B- major	major pentachord	B- major pentachord	C D E- F B-	5
"001001001010"	50061	B-7/D	B-	major	B- major	dominant seventh chord	B- dominant seventh chord	D F A- B-	4
"110101011000"	50	D-M9/CaddG	D-	major	D- major	phrygian hexamirror	D- phrygian hexamirror	C D- E- F G A-	6
"001011100010"	29	B-/DaddF#,E	B-	other	B- other	augmented pentacluster	B- augmented pentacluster	D E F F# B-	5
"001011100001"	138	Bdim/DaddF#,E	B	other	B other	minor-seventh pentacluster	B minor-seventh pentacluster	D E F F# B	5
"110001001000"	5298	D-maj7/C	D-	major	D- major	major seventh chord	D- major seventh chord	C D- F A-	4
"100111110000"	9	CdimaddG,F,E	C	other	C other		C 	C E- E F G- G	6
"110001100100"	193	D-+M7/CaddG-	D-	augmented	D- augmented	Persian pentamirror	D- Persian pentamirror	C D- F G- A	5
"110001110100"	25	D-+M7/CaddG,G-	D-	augmented	D- augmented	all tri-chord hexachord	D- all tri-chord hexachord	C D- F G- G A	6
"001001101010"	272	B-7/DaddF#	B-	other	B- other	augmented-diminished ninth chord	B- augmented-diminished ninth chord	D F F# A- B-	5
"010100101000"	1984	*	D#	minor	D# minor	quartal tetramirror	D# quartal tetramirror	C# D# F# G#	4
"010000010101"	1955	A9/C#	A	major	A major	whole-tone tetramirror	A whole-tone tetramirror	C# G A B	4
"110001001010"	608	B-m9/C	B-	minor	B- minor	minor-ninth chord	B- minor-ninth chord	C D- F A- B-	5
"111010010111"	11	Am7/CaddB-,B,D-,D	A	minor	A minor		A 	C D- D E G A B- B	8
"101010011000"	130	A-+M7/CaddD	A-	augmented	A- augmented	enigmatic pentachord	A- enigmatic pentachord	C D E G A-	5
"100000010101"	1882	Am9/C	A	minor	A minor	lydian tetrachord	A lydian tetrachord	C G A B	4
"010011011010"	92	A#o7/C#addE#,G#	A#	other	A# other	combinatorial I (I11)	A# combinatorial I (I11)	C# E E# G G# A#	6
"101011100000"	20	Dm9/CaddF#,omitA	D	other	D other	tritone-contracting pentachord	D tritone-contracting pentachord	C D E F F#	5
"110101010010"	151	Cm7addF,D-	C	minor	C minor	dorian hexachord	C dorian hexachord	C D- E- F G B-	6
"000100101011"	517	A-m9/C-	A-	minor	A- minor	minor-ninth chord	A- minor-ninth chord	E- G- A- B- C-	5
"111110010000"	10	CmaddD-,E,D	C	other	C other		C 	C D- D E- E G	6
"000000110001"	7022	*	G	major	G major	incomplete major-seventh chord	G incomplete major-seventh chord	F# G B	3
"101010011001"	67	A-+M7/CaddB,D	A-	augmented	A- augmented	combinatorial I (I7)	A- combinatorial I (I7)	C D E G A- B	6
"011100000000"	381	*	D	other	D other	chromatic trimirror	D chromatic trimirror	C# D D#	3
"110001011110"	14	G/o11/CaddA	G	diminished	G diminished		G 	C D- F G A- A B-	7
"010010001000"	31504	C#m	C#	minor	C# minor	minor triad	C# minor triad	C# E G#	3
"000011001001"	2213	EaddE#	E	major	E major	major-diminished tetrachord	E major-diminished tetrachord	E E# G# B	4
"010110011101"	12	A9/C#addG#,D#	A	major	A major	Neapolitan-minor mode	A Neapolitan-minor mode	C# D# E G G# A B	7
"110000000001"	396	*	C	other	C other	chromatic trimirror	C chromatic trimirror	C C# B	3
"100111000101"	22	F7/CaddE,B	F	major	F major	complement of all-tri-chord hexachord (inverted form)	F complement of all-tri-chord hexachord (inverted form)	C E- E F A B	6
"000100110000"	2122	*	E-	other	E- other	major-minor trichord	E- major-minor trichord	E- G- G	3
"111111010111"	7	Cm7addE,D,B,F,A,D-	C	other	C other		C 	C D- D E- E F G A B- B	10
"101000001000"	4220	*	D	other	D other	incomplete half-diminished seventh chord	D incomplete half-diminished seventh chord	C D A-	3
"000100000110"	2525	*	A	other	A other	tritone-fourth	A tritone-fourth	E- A B-	3
"000011100110"	10	*	F	other	F other	Asian pentacluster	F Asian pentacluster	E F F# A A#	5
"010001101100"	332	F#mM9/C#	F#	minor	F# minor	minor-major ninth chord	F# minor-major ninth chord	C# E# F# G# A	5
"001100111010"	18	E-mM7/DaddG,A-	E-	other	E- other	combinatorial I (I3)	E- combinatorial I (I3)	D E- G- G A- B-	6
"110000100100"	1550	F#dim/CaddC#	F#	other	F# other	minor-diminished tetrachord	F# minor-diminished tetrachord	C C# F# A	4
"001011011000"	93	DdimaddG,E	D	diminished	D diminished	alternating pentachord	D alternating pentachord	D E F G A-	5
"010011010111"	27	A9/C#addA#,E#	A	other	A other		A 	C# E E# G A A# B	7
"111000110111"	29	Gdim/CaddA,B,F#,D	G	other	G other		G 	C D- D F# G A B- B	8
"010100000010"	9974	D#power/C#	D#	other	D# other	incomplete dominant-seventh chord	D# incomplete dominant-seventh chord	C# D# A#	3
"100101010101"	141	F9/CaddB	F	major	F major	augmented-eleventh	F augmented-eleventh	C E- F G A B	6
"011110100001"	20	Bm/C#addE,D#	B	other	B other	D all combinatorial (P6, I1, RI7)	B D all combinatorial (P6, I1, RI7)	C# D D# E F# B	6
"111101111111"	18	C/o11addG,A-,B,A,D	C	other	C other	chromatic undecamirror	C chromatic undecamirror	C D- D E- F G- G A- A B- B	11
"100000111001"	20	*	F#	other	F# other	Asian pentacluster	F# Asian pentacluster	C F# G A- B	5
"100101010010"	1222	Cm7addF	C	minor	C minor	major pentatonic	C major pentatonic	C E- F G B-	5
"111111111011"	15	C/o11addG,A-,B,E,D	C	other	C other	chromatic undecamirror	C chromatic undecamirror	C D- D E- E F G- G A- B- B	11
"000010100100"	14878	*	F#	minor	F# minor	incomplete minor-seventh chord	F# incomplete minor-seventh chord	E F# A	3
"111011111100"	43	D-maj7/CaddG,A,D,F#,E	D-	other	D- other		D- 	C D- D E F F# G A- A	9
"000100010000"	86343	*	E-	major	E- major	interval class 4	E- interval class 4	E- G	2
"100101010011"	33	Cm7addF,B	C	minor	C minor	combinatorial RI (RI2)	C combinatorial RI (RI2)	C E- F G B- B	6
"001001100001"	1677	Bdim/DaddF#	B	other	B other	minor-diminished tetrachord	B minor-diminished tetrachord	D F F# B	4
"000000101111"	12	*	G#	minor	G# minor	major-second pentacluster	G# major-second pentacluster	F# G# A A# B	5
"110001000011"	50	B-m/C-addC	B-	minor	B- minor	major-third pentacluster	B- major-third pentacluster	C D- F B- C-	5
"111101101010"	19	C/o11addA-,D	C	diminished	C diminished		C 	C D- D E- F G- A- B-	8
"101000101110"	8	B-9#5/CaddA	B-	augmented	B- augmented	combinatorial I (I1)	B- combinatorial I (I1)	C D F# A- A B-	6
"101101001010"	701	B-11/C	B-	major	B- major	dominant-eleventh	B- dominant-eleventh	C D E- F A- B-	6
"010101110011"	30	C#dom7dim5addA#,F#,D#	C#	other	C# other		C# 	C# D# E# F# G A# B	7
"110101000110"	86	B-mM11/C	B-	minor	B- minor		B- 	C D- E- F A B-	6
"000010001010"	2609	*	A#	other	A# other	incomplete half-diminished seventh chord	A# incomplete half-diminished seventh chord	E G# A#	3
"000110110010"	87	E-maddG,F-	E-	other	E- other	major-minor-diminished pentachord	E- major-minor-diminished pentachord	E- F- G- G B-	5
"000101110010"	89	E-maddG,F	E-	other	E- other	center-cluster pentachord	E- center-cluster pentachord	E- F G- G B-	5
"000011011110"	28	EdimaddA,F,A-	E	diminished	E diminished		E 	E F G A- A B-	6
"000101010010"	8637	E-addF	E-	major	E- major	major-second major tetrachord	E- major-second major tetrachord	E- F G B-	4
"011101000011"	89	A#m/C#addB,D#,D	A#	minor	A# minor		A# 	C# D D# E# A# B	6
"110100010111"	28	A/ob9/CaddD-,B	A	diminished	A diminished		A 	C D- E- G A B- B	7
"011001101111"	41	G#ob9/C#addA#,F#	G#	diminished	G# diminished		G# 	C# D F F# G# A A# B	8
"100110001010"	61	A-/CaddB-,E	A-	other	A- other	enigmatic pentachord	A- enigmatic pentachord	C E- E A- B-	5
"111110110101"	7	Ao9/CaddG,D-,E,D	A	other	A other	nonatonic blues	A nonatonic blues	C D- D E- E G- G A B	9
"110001100000"	122	*	D-	major	D- major	double-fourth tetramirror	D- double-fourth tetramirror	C D- F G-	4
"011001111111"	270	Gm7/C#addA,A-,F#,B	G	other	G other		G 	C# D F F# G A- A B- B	9
"110000101100"	130	*	A-	major	A- major	Roma (Gypsy) pentachord	A- Roma (Gypsy) pentachord	C D- G- A- A	5
"100101100101"	101	F7/C-addG-,C-	F	other	F other	Stravinsky's Petrouchka-chord	F Stravinsky's Petrouchka-chord	C E- F G- A C-	6
"011011110101"	17	C#/ob9addA,F,F#	C#	diminished	C# diminished	Spanish octatonic scale	C# Spanish octatonic scale	C# D E F F# G A B	8
"111100001000"	175	A-/CaddD-,D	A-	major	A- major	major-third pentacluster	A- major-third pentacluster	C D- D E- A-	5
"111011111111"	55	C7addF#,D,B,F,A,D-,A-	C	major	C major	chromatic undecamirror	C chromatic undecamirror	C D- D E F F# G A- A B- B	11
"100001000000"	74215	Fpower/C	F	other	F other	interval class 5	F interval class 5	C F	2
"000011101000"	59	*	E	major	E major	major-second tetracluster	E major-second tetracluster	E E# F# G#	4
"001000000001"	109829	*	B	minor	B minor	interval class 3	B interval class 3	D B	2
"100100001011"	106	A-/C-addB-,C-	A-	other	A- other	center-cluster pentachord	A- center-cluster pentachord	C E- A- B- C-	5
"000111010001"	52	E-+addF-,F	E-	augmented	E- augmented	augmented pentacluster	E- augmented pentacluster	E- F- F G B	5
"000101011000"	1075	Fm9/E-	F	minor	F minor	lydian tetrachord	F lydian tetrachord	E- F G A-	4
"000101011011"	65	E-addA-,F,B	E-	other	E- other	melodic-minor hexachord	E- melodic-minor hexachord	E- F G A- B- B	6
"001001110000"	389	Gpower/DaddF,F#	G	other	G other	minor third tetracluster	G minor third tetracluster	D F F# G	4
"000000001010"	18723	*	A#	other	A# other	interval class 2	A# interval class 2	G# A#	2
"110111011000"	6	D-mM9/CaddG,F	D-	other	D- other		D- 	C D- E- F- F G A-	7
"100000100110"	637	F#dim/CaddA#	F#	other	F# other	major-third diminished terachord	F# major-third diminished terachord	C F# A A#	4
"101000000001"	5970	*	B	minor	B minor	phrygian trichord	B phrygian trichord	C D B	3
"111000010101"	521	*	G	other	G other	combinatorial I (I3)	G combinatorial I (I3)	C D- D G A B	6
"001010101001"	3028	E9/D	E	major	E major	dominant-ninth	E dominant-ninth	D E F# G# B	5
"000001010001"	22415	*	G	major	G major	incomplete dominant-seventh chord	G incomplete dominant-seventh chord	F G B	3
"100010011110"	41	A-+M9/CaddA	A-	augmented	A- augmented		A- 	C E G A- A B-	6
"000000000111"	425	*	B-	other	B- other	chromatic trimirror	B- chromatic trimirror	A B- B	3
"110110100000"	33	CdimaddF-,D-	C	diminished	C diminished	alternating pentachord	C alternating pentachord	C D- E- F- G-	5
"110101000100"	489	D-+M9/C	D-	augmented	D- augmented	augmented-diminished ninth chord	D- augmented-diminished ninth chord	C D- E- F A	5
"001000011110"	97	Gm/DaddA,A-	G	minor	G minor	major-third pentacluster	G major-third pentacluster	D G A- A B-	5
"101001011000"	1120	D/o7/CaddG	D	diminished	D diminished	Kumoi pentachord	D Kumoi pentachord	C D F G A-	5
"101110010010"	134	Cm9addE	C	other	C other		C 	C D E- E G B-	6
